10100761,,,1,,,,,半端,,,n
10100761,,,1,,,,,呆助,,,n
10100761,,,1,,,,,呆気者,,,n
10100761,,,1,,,,,安本丹,,,n
10100761,,,1,,,,,惚け者,,,n
10100761,,,1,,,,,惚者,,,n
10100761,,,1,,,,,愚か人,,,n
10100761,,,1,,,,,愚人,,,n
10100761,,,1,,,,,愚夫,,,n
10100761,,,1,,,,,愚婦,,,n
10100761,,,1,,,,,愚物,,,n
10100761,,,1,,,,,戯け,,,n
10100761,,,1,,,,,戯け者,,,n
10100761,,,1,,,,,戯者,,,n
10100761,,,1,,,,,抜け,,,n
10100761,,,1,,,,,抜け作,,,n
10100761,,,1,,,,,昧者,,,n
10100761,,,1,,,,,槃特,,,n
10100761,,,1,,,,,滑稽者,,,n
10100761,,,1,,,,,甚六,,,n
10100761,,,1,,,,,痴れ者,,,n
10100761,,,1,,,,,痴人,,,n
10100761,,,1,,,,,痴者,,,n
10100761,,,1,,,,,空け,,,n
10100761,,,1,,,,,空け者,,,n
10100761,,,1,,,,,空者,,,n
10100761,,,1,,,,,箆棒,,,n
10100761,,,1,,,,,脳たりん,,,n
10100761,,,1,,,,,脳足りん,,,n
10100761,,,1,,,,,芋助,,,n
10100761,,,1,,,,,薄のろ,,,n
10100761,,,1,,,,,薄ばか,,,n
10100761,,,1,,,,,薄ぼんやり,,,n
10100761,,,1,,,,,薄野呂,,,n
10100761,,,1,,,,,薄鈍,,,n
10100761,,,1,,,,,薄馬鹿,,,n
10100761,,,1,,,,,虚け,,,n
10100761,,,1,,,,,虚け者,,,n
10100761,,,1,,,,,虚仮,,,n
10100761,,,1,,,,,虚者,,,n
10100761,,,1,,,,,表六玉,,,n
10100761,,,1,,,,,鈍つく,,,n
10100761,,,1,,,,,鈍ま,,,n
10100761,,,1,,,,,鈍付,,,n
10100761,,,1,,,,,鈍才,,,n
10100761,,,1,,,,,鈍物,,,n
10100761,,,1,,,,,鈍間,,,n
10100761,,,1,,,,,間ぬけ,,,n
10100761,,,1,,,,,阿房,,,n
10100761,,,1,,,,,頓痴気,,,n
10100761,,,1,,,,,頓馬,,,n
10100761,,,1,,,,,馬太郎,,,n
10100761,,,1,,,,,馬鹿垂,,,n
10100761,,,1,,,,,馬鹿垂れ,,,n
10100761,,,1,,,,,馬鹿者,,,n
10100761,,,1,,,,,駑馬,,,n
10100761,,,1,,,,,魯鈍漢,,,n
10197525,,,1,0,0,0,,あほ,,,n
10197525,,,1,,,,,あほう,,,n
10197525,,,1,,,,,うすのろ,,,n
10197525,,,1,,,,,ばか,,,n
10197525,,,1,,,,,ぼんくら,,,n
10197525,,,1,,,,,ぽんつく,,,n
10197525,,,1,,,,,チョン,,,n
10197525,,,1,,,,,低能,,,n
10197525,,,1,,,,,愚者,,,n
10197525,,,1,,,,,痴愚,,,n
10197525,,,1,,,,,白痴,,,n
10197525,,,1,,,,,知恵遅れ,,,n
10197525,,,1,,,,,莫迦,,,n
10197525,,,1,,,,,阿呆,,,n
10197525,,,1,,,,,馬鹿,,,n
10197525,,,1,,,,,馬鹿野郎,,,n
10197525,,,1,,,,,うすばか,,,n
10197525,,,1,,,,,おたんこなす,,,n
10197525,,,1,,,,,おたんちん,,,n
10197525,,,1,,,,,すかたん,,,n
10197525,,,1,,,,,たわけ,,,n
10197525,,,1,,,,,とんちき,,,n
10197525,,,1,,,,,とんま,,,n
10197525,,,1,,,,,のろま,,,n
10197525,,,1,,,,,ばか者,,,n
10197525,,,1,,,,,ひょうろく玉,,,n
10197525,,,1,,,,,ふ抜け,,,n
10197525,,,1,,,,,まぬけ,,,n
10197525,,,1,,,,,二本棒,,,n
10197525,,,1,,,,,低能者,,,n
10197525,,,1,,,,,兵六玉,,,n
10197525,,,1,,,,,取替え子,,,n
10197525,,,1,,,,,大愚,,,n
10197525,,,1,,,,,安本丹,,,n
10197525,,,1,,,,,惚け者,,,n
10197525,,,1,,,,,惚者,,,n
10197525,,,1,,,,,愚人,,,n
10197525,,,1,,,,,戯け,,,n
10197525,,,1,,,,,戯け者,,,n
10197525,,,1,,,,,戯者,,,n
10197525,,,1,,,,,抜,,,n
10197525,,,1,,,,,抜け,,,n
10197525,,,1,,,,,痴れ者,,,n
10197525,,,1,,,,,痴人,,,n
10197525,,,1,,,,,白痴者,,,n
10197525,,,1,,,,,白癡,,,n
10197525,,,1,,,,,盆暗,,,n
10197525,,,1,,,,,空け,,,n
10197525,,,1,,,,,空け者,,,n
10197525,,,1,,,,,空者,,,n
10197525,,,1,,,,,箆棒,,,n
10197525,,,1,,,,,腑ぬけ,,,n
10197525,,,1,,,,,腑抜け,,,n
10197525,,,1,,,,,薄のろ,,,n
10197525,,,1,,,,,薄ばか,,,n
10197525,,,1,,,,,薄ぼんやり,,,n
10197525,,,1,,,,,薄野呂,,,n
10197525,,,1,,,,,薄鈍,,,n
10197525,,,1,,,,,薄馬鹿,,,n
10197525,,,1,,,,,虚け,,,n
10197525,,,1,,,,,虚け者,,,n
10197525,,,1,,,,,虚仮,,,n
10197525,,,1,,,,,表六玉,,,n
10197525,,,1,,,,,鈍,,,n
10197525,,,1,,,,,鈍ま,,,n
10197525,,,1,,,,,鈍間,,,n
10197525,,,1,,,,,間ぬけ,,,n
10197525,,,1,,,,,間抜け,,,n
10197525,,,1,,,,,阿房,,,n
10197525,,,1,,,,,頓痴気,,,n
10197525,,,1,,,,,頓馬,,,n
10197525,,,1,,,,,馬鹿者,,,n
10197525,,,1,,,,,駑馬,,,n
00440579,,,1,0,0,0,,愚鈍,,,a
00440579,,,1,,,,,馬鹿,,,a
00440579,,,1,,,,,魯鈍,,,a
00440579,,,1,,,,,おたんこなす,,,a
00440579,,,1,,,,,おたんちん,,,a
00440579,,,1,,,,,ぐず,,,a
00440579,,,1,,,,,とろい,,,a
00440579,,,1,,,,,愚図,,,a
00440579,,,1,,,,,愚純,,,a
00440579,,,1,,,,,痴鈍,,,a
00440579,,,1,,,,,遅鈍,,,a
00440579,,,1,,,,,鈍,,,a
00440579,,,1,,,,,鈍い,,,a
00440579,,,1,,,,,鈍くさい,,,a
00440579,,,1,,,,,鈍ま,,,a
00440579,,,1,,,,,鈍臭い,,,a
00440579,,,1,,,,,鈍間,,,a
00440579,,,1,,,,,間抜け,,,a
00440579,,,1,,,,,阿房,,,a
00440579,,,1,,,,,頓馬,,,a
00980527,,,1,0,0,0,,スロウ,,,a
00980527,,,1,,,,,スロー,,,a
00980527,,,1,,,,,ぐず,,,a
00980527,,,1,,,,,とろい,,,a
00980527,,,1,,,,,のろい,,,a
00980527,,,1,,,,,のろま,,,a
00980527,,,1,,,,,のろ臭い,,,a
00980527,,,1,,,,,マンマンデー,,,a
00980527,,,1,,,,,薄のろい,,,a
00980527,,,1,,,,,薄鈍い,,,a
00980527,,,1,,,,,遅い,,,a
00980527,,,1,,,,,遅緩,,,a
00980527,,,1,,,,,鈍,,,a
00980527,,,1,,,,,鈍い,,,a
00980527,,,1,,,,,鈍くさい,,,a
00980527,,,1,,,,,鈍ま,,,a
00980527,,,1,,,,,鈍臭い,,,a
00980527,,,1,,,,,鈍重,,,a
00980527,,,1,,,,,鈍間,,,a
08642632,,,1,0,0,0,,そば,,,n
08642632,,,1,,,,,前,,,n
08642632,,,1,,,,,お前,,,n
08642632,,,1,,,,,御前,,,n
08642632,,,1,,,,,目の前,,,n
08642632,,,1,,,,,面前,,,n
00363788,,,1,0,0,0,,付加,,,n
00363788,,,1,,,,,添加,,,n
00363788,,,1,,,,,追加,,,n
00363788,,,1,,,,,付けたし,,,n
00363788,,,1,,,,,付け足し,,,n
00363788,,,1,,,,,副え,,,n
00363788,,,1,,,,,加えること,,,n
00363788,,,1,,,,,添,,,n
00363788,,,1,,,,,添え,,,n
02679415,,,1,0,0,0,,サプリメント,,,n
02679415,,,1,,,,,プラス,,,n
02679415,,,1,,,,,付加,,,n
02679415,,,1,,,,,付録,,,n
02679415,,,1,,,,,増加,,,n
02679415,,,1,,,,,添付,,,n
02679415,,,1,,,,,添加,,,n
02679415,,,1,,,,,添加物,,,n
02679415,,,1,,,,,追加,,,n
02679415,,,1,,,,,お負,,,n
02679415,,,1,,,,,お負け,,,n
02679415,,,1,,,,,そえ物,,,n
02679415,,,1,,,,,付けたし,,,n
02679415,,,1,,,,,付けたり,,,n
02679415,,,1,,,,,付け足し,,,n
02679415,,,1,,,,,付たり,,,n
02679415,,,1,,,,,付足し,,,n
02679415,,,1,,,,,加えること,,,n
02679415,,,1,,,,,加増,,,n
02679415,,,1,,,,,御負,,,n
02679415,,,1,,,,,御負け,,,n
02679415,,,1,,,,,添,,,n
02679415,,,1,,,,,添え,,,n
02679415,,,1,,,,,添えもの,,,n
02679415,,,1,,,,,添え物,,,n
02679415,,,1,,,,,添物,,,n
02679415,,,1,,,,,補足,,,n
02679415,,,1,,,,,附録,,,n
06748969,,,1,0,0,0,,予報,,,n
06748969,,,1,,,,,予想,,,n
06748969,,,1,,,,,予測,,,n
06748969,,,1,,,,,予知,,,n
06748969,,,1,,,,,予言,,,n
06748969,,,1,,,,,預言,,,n
06748969,,,1,,,,,予断,,,n
06748969,,,1,,,,,兼言,,,n
07563509,,,1,0,0,0,,お下がり,,,n
07563509,,,1,,,,,食べ残し,,,n
07563509,,,1,,,,,喰い余し,,,n
07563509,,,1,,,,,喰い余り,,,n
07563509,,,1,,,,,喰い残し,,,n
07563509,,,1,,,,,喰余,,,n
07563509,,,1,,,,,喰余し,,,n
07563509,,,1,,,,,喰余り,,,n
07563509,,,1,,,,,喰残し,,,n
07563509,,,1,,,,,御下がり,,,n
07563509,,,1,,,,,残り物,,,n
07563509,,,1,,,,,残物,,,n
07563509,,,1,,,,,食いあまし,,,n
07563509,,,1,,,,,食いあまり,,,n
07563509,,,1,,,,,食いのこし,,,n
07563509,,,1,,,,,食い余し,,,n
07563509,,,1,,,,,食い余り,,,n
07563509,,,1,,,,,食い残し,,,n
07563509,,,1,,,,,食余,,,n
07563509,,,1,,,,,食余し,,,n
07563509,,,1,,,,,食余り,,,n
07563509,,,1,,,,,食残,,,n
07563509,,,1,,,,,食残し,,,n
00872411,,,1,0,0,0,,べき乗,,,n
00872411,,,1,,,,,対合,,,n
01075117,,,1,0,0,0,,包囲,,,n
01075117,,,1,,,,,囲,,,n
01075117,,,1,,,,,囲み,,,n
01075117,,,1,,,,,攻囲,,,n
01075117,,,1,,,,,軍事封鎖,,,n
03285912,,,1,0,0,0,,囲い,,,n
03285912,,,1,,,,,囲,,,n
03285912,,,1,,,,,囲み,,,n
00954086,,,1,0,0,0,,包囲,,,n
00954086,,,1,,,,,封鎖,,,n
00954086,,,1,,,,,囲み,,,n
00250739,,,1,0,0,0,,無鉄砲,,,a
